AUTHOR,TITLE,SCORE
袁越,土摩托看世界,8.5
三毛,我的宝贝,8.5
Kevin D. Mitnic...,The Art of Deception,8.5
张志伟,西方哲学十五讲,8.3
侧侧轻寒,簪中录2,8.3
"主编：樊锦诗,著者：关友惠",解读敦煌.敦煌装饰图案,8.3
苏童,婚姻即景,8.3
刘若英,我敢在你怀里孤独（精装）,8.3
刘震云,故乡天下黄花,8.3
苗炜,面包会有的,8.3
甘地,甘地自传,8.3
Steven Pinker,The Sense of Style,8.3
Francis Fukuyam...,The Origins of Political Order,8.3
"[日] 黑柳彻子 著,岩崎千弘...",窗边的小豆豆,8.3
[法] 萧沆,解体概要,8.3
(英)托·斯·艾略特,荒原,8.3
(法)阿尔贝・加缪,局外人,8.3
"张廷玉,等",明史（全二十八册）,8.3
[波] 斯坦尼斯拉夫·莱姆,索拉里斯星,8.3
[美]丹尼尔·J·布尔斯廷,美国人：殖民地历程,8.3
[美] 托马斯·沃尔夫,天使望故乡,8.3
[美] 克莉丝汀·汉娜,再见，萤火虫小巷,8.3
韩少功,马桥词典,8.3
"Joe Conway,Aaro...",iOS Programming,8.9
Brooke Noel Moo...,Critical Thinking,8.9
三岛由纪夫,天人五衰,8.9
[美] 艾尔弗雷德·D.钱德勒,战略与结构,8.9
黄永玉,黄永玉大画水浒,8.9
(德)尼采,偶像的黄昏,8.9
[美]斯蒂芬·金,巫师与玻璃球,8.9
董桥,给自己的笔进补,8.9
温方伊,蒋公的面子,8.9
(英)哈特,法律的概念,8.9
Marko Gargenta,Learning Android,8.9
王小妮,上课记,8.9
李重光,音乐理论基础,8.9
Michael Sandel,Justice,8.9
Sir Arthur Cona...,The Adventures of Sherlock Holmes,8.9
George R. R. Ma...,A Dance with Dragons,8.9
J.R.R. Tolkien,The Fellowship of the Ring,8.9
罗贯中,毛宗岗批评本三国演义（上下）,8.9
王鍊利,中國房地產之厄,8.9
王力 主编,古代汉语（第四册）,8.9
[波]伊萨克•多伊彻,先知三部曲（全新插图修订本）,9.2
蒋勋,蒋勋说红楼梦（第八辑）,9.2
Khaled Hosseini,The Kite Runner,9.2
Bruce Eckel,Thinking in Java,9.2
吴军,浪潮之巅（第二版）,9.2
安房直子,兔子屋的秘密,9.2
[印度] 阿兰达蒂·洛伊,微物之神,9.2
田口护,咖啡品鉴大全,9.2
汤姆·霍兰,波斯战火,9.2
刘亮程,在新疆,9.2
Malcolm Gladwel...,Outliers,9.2
大卫·奥格威,一个广告人的自白,9.2
八月长安,你好，旧时光,9.2
[日] 新海诚,言叶之庭,9.2
严歌苓,扶桑,9.2
[日] 绫辻行人,黑暗馆不死传说（上下）,9.2
"吴小娟,张五常,林毅夫,詹姆斯...",站在经济学的高坡上,9.2
(美)哈兰·科本,死亡拼图,9.2
[德] 马克斯·韦伯,学术与政治,9.2
多丽丝·科恩斯·古德温,林肯与劲敌幕僚,9.2
[英]戴安娜•韦恩•琼斯,哈尔的移动城堡,8.3
阿尔弗雷德·阿德勒,理解人性,8.3
（美）乔治·路易斯（Georg...,蔚蓝诡计,8.3
岩井俊二,华莱士人鱼,8.3
陈秉安,大逃港,8.3
[英]戴维•克里斯特尔,英语的故事,8.3
[美] 莉儿·朗帝,10秒钟让自己不同凡响,8.3
湯用彤,魏晋玄学论稿及其他,8.3
兰晓龙,我的团长我的团（上部）,8.3
Garr Reynolds(加...,演说之禅,8.3
"麦基卓,黄焕祥",懂得爱,8.3
沈石溪,狼王梦,8.3
徐公子胜治,神游,8.3
[加拿大] 马歇尔·麦克卢汉 ...,理解媒介,8.3
"[美] 理查德·耶茨,Rich...",年轻的心在哭泣,8.3
"约翰·劳埃德,约翰·米奇森",动物趣谈,8.3
周春才,漫畫易經,8.3
周国平,宝贝，宝贝,8.3
（日）森见登美彦,恋文的技术,8.3
[英] 麦克·莫波格,柑橘与柠檬啊,8.3
王小波,王小波全集（第一卷 杂文）,9.1
[比] 埃尔热 编绘,丁丁与流浪汉,9.1
（德）弗里德里希・尼采,历史的用途与滥用,9.1
Educational Tes...,The Official Guide to the GRE Revised Ge...,9.1
[葡] 若泽·萨拉马戈,失明症漫记,9.1
(意)姜·罗大里,洋葱头历险记,9.1
Keith E. Stanov...,How to Think Straight About Psychology,9.3
杰克•赫舒拉发(Jack Hi...,价格理论及其应用,9.3
Paul Kalanithi,When Breath Becomes Air,9.3
Bob Dylan,Chronicles,9.3
章培恒，骆玉明　主编,中国文学史新著,9.3
Adam Robinson,Word Smart,9.3
宮部美幸，譯／張秋明,模仿犯（下）,9.3
[美国] 罗伯特·麦卡蒙,奇风岁月,9.1
林欣浩,哲学家们都干了些什么,9.1
R·P·费曼,发现的乐趣,9.1
蒙哥马利,绿山墙的安妮,9.1
杨奎松,“中间地带”的革命,9.1
(美) 杰弗里·图宾,九人,9.1
Educational Tes...,Official Guide to the TOEFL Test  4th Ed...,9.1
巴金,激流三部曲（全三册）,9.1
纳尔逊·曼德拉,漫漫自由路,9.3
郑玉巧,郑玉巧育儿经·幼儿卷,9.3
[美] John A. Ric...,数理统计与数据分析,9.3
潘毅,中国女工,9.3
周浩晖,死亡通知单·暗黑者,9.3
唐七公子,华胥引,9.3
德斯蒙德·莫利斯,亲密行为,9.3
李零,兵以诈立,9.3
查斯特菲尔德勋爵,年轻人要懂得的生活哲学-一位外交家写给儿子的信,9.1
托尼·霍普,医学伦理,9.1
海灵格(Hellinger. ...,谁在我家,9.1
"王兴国,范志红",吃出健康很容易,9.1
寺山修司,幻想圖書館,9.1
董桥,天气是文字的颜色,9.1
易中天,先秦诸子百家争鸣,9.3
(美)纳西姆.塔勒布,随机致富的傻瓜,9.3
王晓华,算法的乐趣,9.3
沈从文,边城,9.3
萧红,萧红全集,9.3
陈嘉映,语言哲学,8.8
(日) 司马辽太郎,新选组血风录,8.8
[清] 韩子云 原著,海上花开,8.8
"[美]迈克.泰森,[美]拉里....",永不后退,8.8
王树增,1901年,8.8
丰子恺,大师笔下的人生--静观人生,8.8
[台]林清玄,林清玄经典散文菩提十书之紫色菩提,8.8
罗伯特.海因莱因,异乡异客,8.8
(美国)L.沃赛曼,统计学完全教程,8.8
Jim Collins,Good to Great,8.8
[奥]里尔克,杜伊诺哀歌,8.8
"姜哲煥,皮耶·李古樂",平壤水族馆,8.8
秋微,女少年,8.8
早阪優子等,色鉛筆的花花世界,8.8
Virginia Woolf,The Common Reader,8.8
Fyodor Dostoevs...,Crime and Punishment,8.8
"彭子益,李可",圆运动的古中医学续集,8.8
(日)三浦紫苑,强风吹拂,8.8
米尔顿.弗里德曼,弗里德曼文萃（上下册）,8.8
迟子建,额尔古纳河右岸,8.8
Haruki Murakami,What I Talk About When I Talk About Runn...,8.9
［美］史蒂芬•柯维（Steph...,高效能家庭的7个习惯,8.9
可蕊,都市妖奇谈,8.9
赵越胜,燃灯者,8.9
黃仁宇,從大歷史角度讀蔣介石日記,8.9
(日)乙一,GOTH断掌事件,8.9
三浦紫苑,哪啊哪啊神去村,8.9
（意）亚历山德罗•巴里科,海上钢琴师,8.7
"[美]尼古拉·梁赞诺夫斯基,[...",俄罗斯史,8.7
[美]阿瑟‧李‧辛普森,幽灵的礼物,8.7
"(英)崔瑞德,(英)鲁惟一",剑桥中国秦汉史,8.7
(英)德波顿,爱情笔记,8.7
马尔萨斯,人口原理,8.7
李中莹,爱上双人舞,8.9
迟子建,黄鸡白酒,8.9
[日] 伊坂幸太郎,一首朋克救地球,8.9
[德] 康德,任何一种能够作为科学出现的未来形而上学导论,8.9
[法] 雨果,悲惨世界（上下）,8.9
臼井儀人,蠟筆小新34,8.9
[美] 莫里斯·克莱因,古今数学思想（一）,8.9
David Foster Wa...,This Is Water,8.9
[法] 罗兰·巴尔特,符号学原理,8.7
[法] 儒勒·凡尔纳(Jule...,格兰特船长的儿女,8.7
关河五十州,正面抗日战场,8.7
高木直子,一个人住第5年,8.7
Mark Pilgrim,Dive Into Python,8.7
【美】罗伯特•路威,文明与野蛮,8.7
赖永海、杨维中 译注,楞严经,8.7
Daniel P. Bovet...,"Understanding the Linux Kernel, Third Ed...",8.7
一行禅师,正念的奇迹,8.9
冯友兰,中国哲学简史,8.9
邱妙津,鱷魚手記,8.9
"爱德华·谢弗,Edward H...",唐代的外来文明,8.9
曹旭撰,古诗十九首与乐府诗选评,8.9
[德] 克劳塞维茨,战争论（全三卷）,8.7
Yann Martel,Life of Pi,8.7
Vijay Kumar,101 Design Methods,8.7
Neale Donald Wa...,与神对话,8.7
朱自清,经典常谈,8.7
Mark Miodownik,Stuff Matters,8.7
[法] 小仲马,茶花女,8.6
"Stephen Prata,孙...",C++Primer Plus,8.6
艾宁,问中医几度秋凉,8.6
（美）埃德文·拉斐尔,股票作手回忆录,8.6
(英)吉卜林,丛林之书,8.6
Lois Lowry,The Giver,8.6
唐诺,重读,8.6
（法）莫罗阿,人生五大问题,8.6
余华,兄弟（上）,8.6
多丽丝·莱辛,金色笔记,8.6
海明威(Ernest Hemi...,永别了，武器,8.6
【美】莉尔•朗兹(Leil L...,再也不怕跟人打交道,8.6
(英)休谟,人性论,8.6
[美] 艾伦·艾丝肯斯,我们掩埋的人生,8.6
米·布尔加科夫,大师与玛格丽特,8.8
[美] 科尼利厄斯·瑞恩,最长的一天,8.8
林达,扫起落叶好过冬（第二版）,8.8
王树增,抗日战争,8.8
"周作人 著,止庵 校订",自己的园地,8.8
三岛由纪夫,晓寺,8.8
今何在,悟空传,8.8
许子东,"重读""文革""",8.6
威廉・贝纳德,哈佛家训,8.6
"[美]法兰克·佛杜锡克 著,吴...",神经外科的黑色喜剧,8.6
[法] 加斯东·巴什拉,空间的诗学,8.6
龍應台,野火集,8.6
Jared M. Diamon...,"Guns, Germs, and Steel",8.6
Cay S. Horstman...,"Core Java, Volume I (9th Edition)",8.8
[捷克] 米兰·昆德拉,小说的艺术,8.8
[日] 东野圭吾,恶意,8.8
[美]迈克尔·康奈利,诗人,8.8
玛丽·居里,居里夫人自传,8.8
松浦彌太郎,嶄新的理所當然,8.8
魏宇燕 编,GRE阅读39+3全攻略,8.8
蓝鸢星,城外的月光（套装上下册）,8.8
王骧陆,王骧陆居士全集（上下）,8.8
"John Resig,Bear...",Secrets of the JavaScript Ninja,8.8
雅歌塔‧克里斯多,惡童三部曲,8.8
安徒生,安徒生童话,8.8
吴晓波,激荡三十年：中国企业1978~2008. 下,8.8
Thomas Pynchon,Gravity's Rainbow,9.3
[日] 伊坂幸太郎,金色梦乡,9.3
蒋争,英语词汇的奥秘·升级版,9.3
萧红,呼兰河传,9.3
[奥] 路德维希·冯·米瑟斯,自由与繁荣的国度,9.3
玛格丽特·阿特伍德,盲刺客,9.3
德富芦花,自然与人生,9.3
[法]大仲马,二十年后,9.3
鲍鹏山,中国人的心灵,9.3
"北島,李陀 主编",七十年代,9.3
（美）丹尼斯・谢弗,光影大师,9.3
安忆,每天读点南怀瑾全集,9.3
[美] Brian W. Ke...,世界是数字的,9.3
南派三叔,盜墓筆記之藏海花1·閻王騎屍,9.3
三毛,哭泣的駱駝,9.0
(加)艾丽丝·门罗,艾丽丝·门罗作品,9.0
Roald Dahl,Matilda,9.0
（德）C.W.西拉姆,神祗·坟墓·学者,9.0
巫鸿,美术史十议,9.0
奚恺元,别做正常的傻瓜,9.3
罗大伦,这才是中医,9.3
[智利] 罗贝托·波拉尼奥,护身符,9.3
唐纳德.特朗普(美),做生意的艺术,9.3
(英)阿瑟·克拉克,3001太空漫游,9.3
何正斌,经济学300年,9.3
[美] 比尔·波特,禅的行囊,9.0
王瑞来,君臣,9.0
"王怀志,郭政",参谋助手论,9.0
[古罗马] 凯撒,高卢战记,9.0
丹尼尔·席尔瓦,国家阴谋4：维也纳死亡事件,9.0
[美] 丹·布朗,达·芬奇密码,9.0
【美】乔纳·莱勒,普鲁斯特是个神经学家,9.0
约翰·麦克里兰,西方政治思想史,8.8
中国聋人协会 编,中国手语（上下修订版）,8.8
[印度] 克里希那穆提,爱的觉醒,8.8
[英] 约翰·密尔,论自由,8.8
[德] 弗里德里希·尼采,善恶的彼岸,8.8
蔡定剑,民主是一种现代生活,8.8
杨照,我想遇见你的人生,9.0
Ruth Benedict,The Chrysanthemum and the Sword,9.0
Randal E. Bryan...,Computer Systems,9.0
阴法鲁 主编,古文观止译注,9.0
"[日] 安房直子 著,[日] ...",手绢上的花田,9.0
马特斯,彰显生命力,9.0
[美] 弗拉基米尔·纳博科夫,爱达或爱欲,9.0
萨义德,知识分子论,8.8
(台湾)三毛,高原的百合花,8.8
小艾尔弗雷德·斯隆,我在通用汽车的岁月,8.8
阿瑟·黑利,大饭店,8.8
佟彤,药房里买得到的传世名方,8.8
二月河,康熙大帝（共四册）,8.8
宗璞,东藏记,8.8
陆键东,陈寅恪的最后20年,9.0
（日）成美堂出版,排毒美肌足疗馆,8.8
[日] 川端康成,雪国,8.8
桑格格,小时候,8.8
民国文林 编著,细说民国大文人,8.8
克里斯汀•诺克斯（Kristi...,亚历山大·麦昆,8.8
夏尔・戴高乐,战争回忆录（共3册）,8.8
Matt Galloway,Effective Objective-C 2.0,8.8
阿瑟·L.辛普森,华尔街幽灵,8.1
沧月,花镜,8.1
雷米,心理罪2：教化场,8.1
"Trevor Hastie,R...",The Elements of Statistical Learning,8.1
Robert Kabacoff,R in Action,8.1
曹锦清,黄河边的中国,8.1
柏拉图,柏拉图对话六种,8.1
Daniel T. Willi...,Why Don't Students Like School,8.1
[美] 简·尼尔森 (Jane...,正面管教,8.1
[美] 兰迪·鲍许,最后的演讲,8.1
理查德•道金斯 (Richar...,地球上最伟大的表演,8.1
[日] 近藤史惠,牺牲,8.1
[美] 米尔顿·弗里德曼,资本主义与自由,8.1
屠格涅夫,猎人笔记,8.1
王安,股爷天下,8.1
Peter H.Raven G...,生物学,8.1
[美] 雷蒙德·卡佛,新手,8.1
肯尼斯·W.福特,量子世界,8.1
李碧华,青蛇,8.1
[意] 安伯托·艾柯,误读,8.1
弗朗斯•德瓦尔,共情时代,8.1
龚昇,话说微积分,8.1
Marva Collins,Marva Collins' Way,8.1
盐野七生,海都物語（上）,8.1
威廉·费勒,概率论及其应用,8.1
Anthony Weston,A Rulebook for Arguments,8.1
（美）雷·布拉德伯里,火星编年史,8.1
山本弘,艾比斯之夢,8.1
翟学伟,中国人的关系原理,8.1
[美] 克雷顿·克里斯滕森,创新者的窘境,8.1
[美] 丹尼尔·凯斯,比利战争,8.1
赛安慈,还我本来面目,8.1
梦溪石,成化十四年（套装全3册）,8.1
Nassim Nicholas...,The Black Swan,8.1
[挪] 诺伯舒兹,场所精神,8.1
陈寅恪,隋唐制度渊源略论稿,8.1
艾宾浩斯 (Ebbinghau...,数理逻辑,8.1
Josh Waitzkin,The Art of Learning,8.1
钱理群,1948,8.1
[加] 露西·莫德·蒙哥玛利,绿山墙的安妮,8.1
蒋佩蓉,佩蓉的妈妈经,8.7
劳伦斯·布洛克,酒店关门之后,8.7
老邱,德扑之王,8.7
[英] 阿加莎.克里斯蒂,ABC谋杀案,8.7
乔治•威廉•弗里德里希•黑格尔,小逻辑,8.7
Ted Chiang,Stories of Your Life and Others,8.7
John Rawls,A Theory of Justice,8.7
杰弗里•科特勒,改变,8.7
盐野七生,罗马人的故事 15,8.7
"李渔 著,杜浚 评",十二楼,8.7
[奥] 里尔克,里尔克诗选,8.7
江城,历史深处的民国,8.7
树下野狐,搜神记Ⅰ-神农使者,8.7
列夫・托尔斯泰,安娜.卡列尼娜,8.7
"易纲,吴有昌",货币银行学,8.7
李军红,新妇科千金方,8.7
〔美〕费慰梅,梁思成与林徽因,8.7
Allen B. Downey,Think Python,8.7
（美）约翰・托兰,希特勒（上中下）,8.7
敖幼祥,乌龙院大长篇漫画系列（卷一）,8.7
[美]乔纳森•海特（Jonat...,象与骑象人,8.2
陈建廷,尤克里里完全入门24课,8.2
[美] 乔治.R.R.马丁,冰与火之歌（卷二）,8.2
[英] 特里·普拉切特,卫兵！卫兵！,8.2
[美]杰克·伦敦,马丁·伊登,8.2
张明楷,刑法的私塾,8.2
[法] 加缪,西西弗的神话,8.2
爱德华·O·威尔逊,社会生物学,8.2
[美]阿蒂夫·迈恩（Atif ...,房债,8.2
F. Scott Fitzge...,The Beautiful and Damned,8.2
星云大师,释迦牟尼佛传,8.2
秦伯未,中医入门,8.2
老舍,我这一辈子,8.2
[日] 远藤周作,沉默,8.2
E. M. Forster,A Room with a View,8.2
顾颉刚,中国史学入门,8.2
林哲,外婆的古城,8.2
阿越,新宋·十字1,8.2
林语堂,人生的盛宴,8.2
蒋峰,白色流淌一片,8.2
吴思,血酬定律,8.2
毕飞宇,推拿,8.2
（德）叔本华,意志决定命运,8.2
Stephen King,It,8.2
[美] 杰克D.施瓦格,金融怪杰,8.2
乔•史塔威尔,亚洲大趋势,8.2
(法)贝尔纳·韦尔贝尔,蚂蚁革命,8.2
[西汉]刘向，黑石,谋略与雄辩宝典,8.2
彼得•梅尔,普罗旺斯的一年,8.2
阿越,新宋Ⅱ·权柄1,8.2
[匈] 安德烈·科斯托拉尼,大投机家,8.2
(日) 绫辻行人,钟表馆招魂陷阱,8.2
Bill Bryson,Neither Here Nor There,8.2
沈石溪,第七条猎狗,8.2
(意)皮兰德娄,已故的帕斯卡尔,8.2
[德]瓦尔特·伍伦韦伯,反社会的人,8.2
[韩]李昌镐,不得贪胜,8.2
[日] 紫式部,源氏物语（共两册）,8.2
杨伯峻,古汉语语法及其发展（全二册）,8.2
W. Somerset Mau...,Of Human Bondage,8.2
[日]绫辻行人,钟表馆事件,8.2
(美)保罗.霍夫曼,阿基米德的报复,8.2
尼尔•唐纳德•沃尔什,与神对话（第二卷）,8.2
陆文夫,美食家,8.2
[英] R. L. 普瓦德万,四维旅行,8.2
[英]埃德温·A·艾勃特,平面国,8.2
慕容引刀,朋友刀刀,8.2
[美] 埃里希·弗罗姆,逃避自由,8.2
牛顿,自然哲学的数学原理,8.2
刘逸生,唐诗小札,8.2
高見廣春,大逃殺(上下),8.2
Eckhart Tolle,The Power of Now,8.2
[波] 布鲁诺·舒尔茨,鳄鱼街,8.2
乙一,只有你聽到 Calling You,8.2
阿波罗多洛斯,希腊神话,8.3
[英] 理查德·梅比,杂草的故事,8.3
沃伦.巴菲特,巴菲特,8.3
夏目漱石,梦十夜,8.3
辛夷坞,许我向你看,8.3
王晓磊,卑鄙的圣人：曹操.第7部,8.3
赵强,揭秘美国医疗制度及其相关行业,8.3
"金观涛,刘青峰",观念史研究,8.2
《中国大百科全书》总编委会,中国大百科全书-全套32卷-第二版,8.2
J. K. Rowling,Fantastic Beasts and Where to Find Them,8.2
Yann Martel,Life of Pi,8.2
Dan Brown,The Da Vinci Code,8.2
理查德·托托里罗,量化投资策略,8.2
《南方都市报》编,最后的文化贵族,8.3
[美] 乔治·沃克·布什,抉择时刻,8.3
龙榆生,唐宋词格律,8.3
【英】E.H.贡布里希,艺术与人文科学,8.3
史蒂芬・霍金,时间简史,8.3
安房直子,银孔雀,8.3
"(法)皮埃乐.布迪厄,华康德",实践与反思,8.3
"李宗仁 口述,唐德剛 撰寫",李宗仁回憶錄,8.3
阿道斯•伦纳德•赫胥黎 (Al...,美妙的新世界,8.3
席慕蓉,席慕容诗集,8.3
約書亞‧哈里斯 Joshua ...,不再约会,8.3
一行禅师,生命即当下,8.3
(美)刘宇昆,爱的算法,8.3
德波顿 著,爱上浪漫,8.4
陈思和,中国现当代文学名篇十五讲,8.4
[美] Eric A. Mey...,CSS权威指南,8.4
七堇年,大地之灯,8.4
二月河,乾隆皇帝（全六册）,8.4
（美）杰克·特劳特（Jack ...,特劳特营销十要,8.4
亨利・米勒,情欲之网,8.4
(日)吴清源,天外有天,8.4
[德] 马克思,1844年经济学哲学手稿,8.4
彼得·德鲁克(Drucker....,旁观者,8.4
張大春,城邦暴力團（上下）,8.4
罗伊•马丁纳,改变，从心开始,8.4
孔尚任,桃花扇,8.4
（德）海德格尔,在通向语言的途中,8.4
希阿荣博堪布,生命这出戏,8.4
张恨水,金粉世家（上下）,8.4
Doug Hellmann,Python标准库,8.4
"金景芳,吕绍纲",周易全解,8.4
李叔同,悲欣交集,8.4
冯骥才,三寸金莲,8.4
俞天任,浩瀚大洋是赌场,8.4
（英）奈保尔,印度：百万叛变的今天,8.4
郭霖,第一行代码：Android（第2版）,8.4
季羡林,人生十讲,8.4
张大春,认得几个字,8.4
张爱玲,怨女,8.4
海蓝博士,不完美，才美II：情绪决定命运,8.4
陈希孺,数理统计学简史,8.4
"肖斯塔科维奇,所罗门·伏尔科夫",肖斯塔科维奇回忆录,8.4
Steve McConnell,Code Complete,8.4
